The Sensational Alex Harvey Band,,1956,1992
Chucho ValdA(c)s,Chicago,1975,2000
Belami,,1997,2012
Janina,SWEDEN,1963,1987
Mat Maneri,,2006,2008
Fast Eddie featuring Kool Rock,,1981,1995
Doniki,,1977,1977
Life Long Tragedy,,1992,2012
The Jam,Woking,1962,2000
Jimmy Wayne,,1952,1978
Ann Lee,United States,1993,2011
Burt Bacharach,,1970,1978
Casa Bulga,,1987,2005
Alvin Youngblood Hart,Oakland,1951,1974
Domna Kountouri,,1986,2004
The Starting Line,Philadelphia,1993,2016
L.A.V.I,,1949,1949
Dezz White,,2017,2017
David Taylor,Virginia,2006,2009
This Moment In Black History,Cleveland,1990,1994
Seatrain,,1967,1985
Chaka Demus & Pliers,Kingston,1997,2006
Mistress,Mass. - Boston,1991,2015
Inoki,,1985,2000
I Hate Sally,,2004,2012
MAY=negarm,NorrtA$?lje,1996,2014
Liquid Gang,,2012,2017
Ernest Ranglin / Floyd Lloyd,Robin's Hall,1983,2015
Junior Kimbrough,Hudsonville,1990,2010
DJ Vix,London,1973,2008
Al Dexter,Jacksonville,1958,1974
Spoonie Gee,New York,1960,2007
Shadows Fall,Boston,1994,2015
Aceyalone,,2000,2013
Herbert von Karajan and Turin RAI Symphony Orchestra,Salzburg,2001,2007
The Dils,,1951,1973
Tech N9ne,BAKERSFIELD,2000,2017
The Rodeo,,1961,1984
Mustafa Sandal / GA1/4lcan,,1994,2007
Kristine W.,Pasco,2004,2005
Al Di Meola,Jersey City,1983,2000
Juelz Santana / Freekey Zeekey / Monique Garnett,New York,1989,2003
Harald Kloser / Thomas Wander / Thomas Schobel,,1952,1967
ARRESTED DEVELOPMENT,Atlanta,1994,2011
Atienne Daho,Rennes,2006,2017
Markscheider Kunst,,1970,2005
Bitty McLean,Hawaii,1999,2001
Edouard Duleu,,1950,1990
Orquestra,Rio de Janeiro,1966,1979
Hatiras,,1999,2017
Eddie Palmieri,New York,1963,1996
HA-ASH,Lousiana,1994,2016
Energy,,1959,2003
Zagar feat. Underground Divas,,1986,1996
The Vaughan Brothers,,1985,2011
Nikki Fletcher / Tim Hughes / Various Artists,CANADA - Ontario,1948,1969
Black Tambourine,,1998,2017
Black Sheep,New York,2013,2016
Dj Kun,,1979,1984
FSTZ,,1988,2003
Patrick Samson,,1968,1979
Ken Chu,,2013,2017
Kooii,AUSTRALIA - Queensland,1997,2015
Pietari Inkinen,,1995,2007
Aftermath,BogotA! D. C.,2003,2006
Paramore,Franklin,1985,1994
Ivan Parker,Tennessee,2017,2017
Carl Davis,Bellevue Washington USA,1996,2012
Tunsi,California - SF,1949,1996
Ian Moore,Seattle WA,1977,1977
089 Clique feat. Prophet,GERMANY,2001,2014
Chris Eaton,California,1994,2015
Olga TaA+-on,,1994,2005
El Tiempo,,2017,2017
Palito Ortega,,1985,2005
Sportsguitar,Switzerland,1995,2001
Killers,,1996,2008
3OH!3,Boulder,2001,2012
Charlie Louvin,Tennessee,1999,2005
Virtue,,1966,2007
Coco Montoya,Santa Monica,1988,2008
Los Del Sol,,1965,2002
Silkie Ft. Harry Craze,,1989,2010
Lou Busch,,1957,1976
Sundial Aeon,,2007,2011
Roger Clyne & The Peacemakers,,1983,2007
Robin Beanland,,1949,1997
Jeremy Fisher,Vancouver,2011,2016
Ginny Owens,United States,1996,2013
Sin Plomo,,1951,1986
Play,Sweden,1964,1989
Angelo Badalamenti / Patrick Wolf,New Jersey,1985,1986
Kate Maki,Virginia USA,1965,1999
Enuff Z 'Nuff,Chicago,1972,2002
Le Vangle,,2003,2016
The Who,Angleterre,1961,1984
Jars Of Clay,Nashville,1970,1987
Dijous Paella,,2003,2017
089 Clique feat. Minnesota Snipe & Skinny Cueball,GERMANY,1982,1997
Beatnuts featuring Tony Touch,,1988,2013
Porter Wagoner,West Plains,1988,2012
Belphegor,SANTA ANA,2001,2012
Ray Davies,Muswell Hill,1951,1965
J. Peter Robinson,,2000,2006
Brian Littrell,Lexington,1996,2011
Mr.De',,2010,2017
Wade Ray,,1987,2005
Daryl Coley,San Francisco,1995,2005
Boogie Pimps Feat. Steve Brookstein,,1990,2011
Benga,London,1991,2015
London Theatre Orchestra,,1981,1986
Obie Bermudez,,1992,2015
Baby Rasta & Gringo,,1984,1988
Eri EsittA$?jiA$?,,1973,1979
Emery,South Carolina,2001,2014
Major Lazer / Vybz Kartel / Afrojack,Philadelphia PA,1991,2016
The Temper Trap,Melbourne,2008,2008
DA(c)dA(c) Saint-Prix,,1963,2011
Casey Bill Weldon,Arkansas,1974,1974
Carmen Y Laura,,1995,2004
Kaizers Orchestra,Bergen,1988,2011
Miguel Migs,San Francisco,1983,2014
Protein,San Francisco,1995,2017
Kevin Max,LOS ANGELES,2004,2014
Bloc Party,London,1999,2016
George Huff,,1995,1997
Midge Ure,Glasgow,1952,1985
Negura Bunget,TimiAoara,1999,2013
Oceansize,Manchester,1988,2009
Head Horny's,,1972,2005
Daan Junior,,1949,1989
Johnny Pacheco,Santiago de los Caballeros,2012,2014
Van Gelder,,1953,1966
Nick Jonas & The Administration,Los Angeles,2009,2012
Jeff Johnson,Dallas,1967,1969
Gang Of Four,Leeds,1963,2003
Peter Hunnigale,,1976,1997
Jimmy Page_ John Paul Jones_ Albert Lee_ Nicky Hopkins_ Big Jim Sullivan_ Clem Cattini_ Chris Hughes,Heston,1985,2017
Elton Britt,Zack,2012,2015
Jean Fauque,,1975,2005
Bobby "Blue" Bland,Rosemark,1956,1972
Hellsongs,Gothenburg,1999,2008
Little Junior Parker,Clarksdale,2003,2010
Cybertribe,,1986,2008
Seventh Star,,1990,2015
Dishwalla,Santa Barbara,1987,2016
Marco Polo,Toronto,1954,1999
Rusted Shut,Houston TX,1949,1973
Marilyn Horne,Great Britain / UK,2008,2014
Sergio Mendes,Niteroi,1996,2010
Hadag Nahash,,1990,2010
Lords Of The Underground,Raleigh,1983,2003
Marquez the Greatest,California - LA,1998,2013
Drowning Pool,,1999,2012
Roy Buchanan,Ozark,1964,1999
Juan Carmona,,1980,1994
Maurice Chevalier / FranASSoise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys,Menilmontant,1973,2012
Ray Price,,1974,1997
Art Ensemble Of Chicago,CHICAGO,1992,2010
Swim,Savignano S/R,1956,1967
Brenda Lee,Lithonia,2013,2016
Gisselle,Puerto Rico,1955,1978
MC Sadri,,1956,1996
Weedeater,Wilmington NC,1986,2012
Mel Blanc,,1991,1996
Paul Carrack,Sheffield,1988,1998
Elvenking,,1996,2015
At The Gates,Gothenburg,1977,1996
Special Duties,,2006,2006
Eastmountainsouth,Los Angeles,1988,2004
Richard Hell & The Voidoids,,1971,1989
V'ro,,1991,2004
From Dying Skies,Lille,1994,2006
Turibio Santos,,1950,1952
David Phelps,,1954,1980
Tranzas,,2000,2011
Dub Pistols feat. TK,London,2005,2012
DJ Envy,Brooklyn,1949,1990
Perfection,Uppsala,1977,1991
Fred Simon,,1956,2001
Terror Squad / Remy / Prospect / Armageddon,The Bronx,1993,2008
G.G. Allin,NY - New York City,1966,1969
Jennifer Lopez featuring Ja Rule,The Bronx,1988,2002
The Bureau De Change,,2016,2016
Darden Smith,Brenham,2002,2015
DA(c)dA(c) Saint Prix_ Pakatak,,1954,1995
Los Indios Tabajaras,,1983,2001
Charanga de la 4,,1951,1951
Ramesses,,1991,2005
Johnny Otis Show,,1957,1978
John Doan,Oregon,1958,1979
Trentemoller,,1990,2013
Lorna,Nottingham,1954,1978
Maroon 5,Los Angeles,2001,2006
The Keys,UK,2011,2015
Claudio,,1950,1951
Dilated Peoples Featuring Capleton,Los Angeles,1991,2011
Mohammad Nouri,,2014,2014
Anthony Blea Y Su Charanga,California - SF,1990,2009
Maria Callas/Giuseppe di Stefano/Ettore Bastianini/Silvana Zanolli/Luisa Mandelli/Giuseppe Zampieri/Arturo La Porta/Antonio Zerbini/Silvio Maionica/Coro e Orchestra del Teatro alla Scala_ Milano/Carlo Maria Giulini,New York,2007,2009
CMW - Compton's Most Wanted,Compton,1982,2005
Walter Ego,,1986,2009
Tayfun,,2004,2004
Jay Randall,,1980,2000
Bonita & Jerry Cormier,jakarta,1980,1980
Clarence Profit,,2012,2017
African Rhythm Messengers,,2017,2017
James Blackwood with The Light Crust Doughboys,Tennessee,2016,2017
Alphonse Mouzon,Charleston,1975,1996
Lole y Manuel,,1989,1990
Ice Cube Featuring Flavor Flav,Los Angeles,1970,2017
The Equals,North London,1973,1997
M.A. Numminen,,1959,1995
Ken Yokoyama,,1959,1972
Big Dee Irwin,New York,1973,2013
Samba Trio,,2002,2006
Tammy Pescatelli,,1993,2011
Planxty,,1959,2000
Cirrus,Los Angeles,2002,2013
The Sterns,Brighton,2001,2008
Edgar De L'est,Bordeaux,1994,2006
Alfredo Kraus/Paul Plishka/Matteo Manuguerra/Sherrill Milnes/Trinity Boys' Choir/Ambrosian Opera Chorus/National Philharmonic Orchestra/James Levine,,1971,1972
Sara Melson,California - LA,1995,2008
Vince Guaraldi,San Francisco,1947,1993
Foals,oxford,2004,2013
James Taylor Quartet,,1989,2009
Mush,Switzerland,1965,1973
The Gaskets,,1988,1996
Jean Carnigan,,1965,1989
The Knux,,1992,2017
The Motors,,1962,1992
Loop Guru,London,1998,2001
Alan Feinberg,,2016,2016
Los Nakos,,1994,2010
Didier FranASSois,,1955,1977
Vince Taylor,,1978,2009
Karen Peck & New River,Tennessee,1981,1986
Kostis Maraveyas,,2003,2017
MarAa,NY - New York City,1998,1998
Israel & Moises,,1953,1977
Rick Ross / Carol City Cartel,Miami,1975,1983
Hecklah & Coch,,1974,1981
The Bug Featuring Spaceape,,1999,2012
Erik Tronic,,1989,2007
Fred Merpol,,1986,1993
Roberto Perera,,2013,2017
Koordinate Of Wonders,,1990,2009
Montserrat CaballA(c),,1988,2013
Styles P & The Evil Genius DJ Green Lantern,New York,2003,2006
Ann Nesby,Joliet,1995,2014
Mademoiselle Sane,,2012,2014
Passion,Florida,1990,2015
Midwest Product,Ann Arbor,1986,2016
Patrick Eudeline,,1955,1986
Piero Esteriore,,1961,2000
Sonny Landreth,Caton,1983,2017
Save As,,1973,1973
Redman / Saukrates / Icadon,Newark,1963,2010
Connemara Stone Company,,1953,1994
Hard Romantic,,1981,2016
The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,,1997,2013
Lidell Townsell,,1957,2003
P.O.S,,1956,1997
DJ Clue / P. Diddy,New York,1998,2013
Dynamix,NY - New York City,1951,1955
Gathering,,2009,2009
Languis,,1990,1994
Mills Brothers,,1958,1963
Sue Foley,Ottawa,1978,2008
Barry Mann,Brooklyn,1976,1983
Krayzie Bone,,2009,2011
Jimmy Page,Heston,1971,2000
Dark Shadows,AUSTRALIA,1981,2003
Jim Kweskin with Samoa Wilson,Stamford,1971,2012
Jim Jones featuring Oshy,New Mexico,2005,2012
Light Of The World,London,1993,1995
Rocky Whatule,,1978,1998
Aphasia,,1985,2004
Jack Johnson and Friends / Matt Costa,Galveston,1992,2009
City High,,1981,2009
Caballo Dorado,,2005,2013
Eko Fresh feat. Capkekz,Mi?1/2engladbach,1963,1999
Chroma Key,Canada,1999,2010
The Red Jumpsuit Apparatus,Middleburg,1987,2015
Anna Abreu,,1999,2009
Rachael Starr,,1995,2010
Georges Parys,,1987,2006
Deville_ Willy,New York,1984,2006
Jake Hess,Tennessee,1998,2007
Fiona Sit,,1999,2004
Showbread,,2008,2010
The Gathering,,1990,2004
Timbalada,,1996,2006
Arne Weise,,1983,2015
Bimbo,,1996,2003
Samba Mapangala and Orchestra Virunga,Kenya,1990,2010
Catherine King/Matthew Schwinghammer/The American Boychoir,New Jersey,1976,1994
Falling Into Place,Volos,2010,2012
BB King,Memphis,1988,2001
Beautiful Creatures,,1984,2015
Walter Hawkins,Oakland,1967,1993
Wamdue Project,Atlanta,1959,1985
Anthony Cruz,Mandeville,1987,2007
Hector,CANADA - Ontario,2010,2012
Geiom Feat. Marita,,1984,1995
Pep Laguarda & Tapineria,,1962,1997
Rod Bernard,Opelousas,1957,1966
Keep Of Kalessin,,2006,2012
The Antripodean Collective,,1949,1967
The In Crowd,,1971,1996
Magic Systeme,,1994,2017
Eazy-E,Compton,1980,1989
Scott Ainslie,Vermont,1954,1968
Tyree,,1980,1987
Cabas,,2001,2010
The John Buzon Trio,,1987,2007
Eko Fresh feat. Ado,Mi?1/2engladbach,2005,2011
Peloton,California - SF,1976,2013
Paul Buckmaster,,1969,1969
Faron Young,Shreveport,1969,1992
The Jordanaires & Orion,Springfield,1997,2002
Sandra Mihanovich,,1978,2009
The Prefects,,1958,1993
KMD,,2006,2011
Nana Mouskouri,Athens,1996,2004
Time Zone,HARPERSVILLE,1999,2002
Rauni Pekkala,,1978,2002
Telecast,California - LA,1979,1994
The Chi Lites,Chicago,1973,1991
God Lives Underwater,,1982,2016
Bob Hope,Eltham,1986,2010
Fake Problems,,2008,2010
HA(c)roes del Silencio,,1981,1993
Anthony Watson,Mobile,1982,1993
John Travolta / Christopher Walken,,2008,2014
ATB,,1987,2015
Yellowcard,Jacksonville,1999,2012
Kira,Wuppertal,1966,2004
Gabriel Grossi,,1966,1985
FabiA!n,Texas,1949,1988
Ray Lynch,,1972,1986
Jay-Z,Brooklyn,1987,2010
Frenchy,,1989,2003
Cadacross,Finland,1990,2015
Martin Lawrence,,1960,1976
NO-TONE ft.Inusa,,1961,1970
Henri Pousseur,Malmi?1/2,1967,2011
Marygold,Verona - Italy,1966,2007
Dope Stars Inc.,,1997,2015
The Wiyos,NY - New York City,2008,2009
Oh No,Oxnard,1996,2009
Eddie and the Subtitles,,1998,2012
Jason Michael Carroll,,2006,2009
Mario Telles,,1954,1980
The Wicklows,,2012,2014
Coolio Da Unda Dogg,,1955,1962
Big Rich featuring J. Stalin_ Aristotle,New Jersey,1960,1976
Django AsA1/4l,,2003,2014
Electrostatic,Los Angeles,2013,2017
Mr Lab!,,1999,2011
Charles Aznavour,Virginia,1987,1995
Jason & The Scorchers,,1973,1987
Corderoy,,1970,1977
Twenty 4 Seven,Virginia,2013,2017
Lupe Fiasco feat. GemStones and Graham Burris,Chicago,1997,2007
DCX,,2003,2011
Usher featuring Jermaine Dupri,Atlanta,1971,1983
Creedence Clearwater Revisited,,1980,2006
Big Daddy Rick,,1954,1977
Kekele,,1997,2016
Gail Davies,Broken Bow,1955,2002
Leslie Mendelson,NY - New York City,1995,2011
Percy Mayfield,Minden,1949,1968
Corb Lund,CANADA - B.C.,1988,2010
The Mystic Moods Orchestra,,2011,2012
Paul Overman,,1950,1997
Ms. Dynamite / Kymani Marley,London,1985,2017
Gran Coquivacoa_ Neguito Borjas,,1971,1981
Fernando Ortega,California,1986,2004
Les Paul and Mary Ford,,2007,2016
Cliff Edwards/Disney Studio Chorus,Montreal,1977,2000
Sonny James,Hackleburg,1949,1968
Charly GarcAa,,1999,2013
Charlie Haden,Shenandoah,1988,2009
Walter Wanderley Trio,,1957,1969
Noah Lewis,Henning,1986,2014
LL Cool J,Bayshore,1995,2016
Perez Prado_ His Orchestra,,1994,2001
Vic Chou,,1996,1996
Joe Bonamassa,,1952,2001
Gian Marco,Peru,2007,2013
Kako,,1957,1983
Terje Lie,California - LA,1974,1989
V V Brown,,2003,2015
Blindman's Sun,,2013,2017
Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,Rome,1963,2010
Benny Spellman,Pensacola,2011,2017
Beres Hammond Feat. Jah Youth,,2013,2016
Confetti's,,1987,2017
Tommy Makem;The Clancy Brothers,United States,2004,2016
Plies featuring Tank,Fort Myers,2007,2009
Terry Dexter,,2005,2011
Diamond Rexx,,2001,2002
Shout Out Out Out Out,780,2001,2016
George Faith,,1992,2012
Marc Broussard,BIRMINGHAM,1988,2001
Montrose,California,1980,1996
TRAM 11,,1999,2001
Petrol,,1976,2003
Eno,Great Britain / UK,1965,1977
Future Leaders of the World,,1995,2009
Messy Marv & D.Z.,California - SF,2011,2017
The Tall Grass,London ON,1961,1971
Green and Yellow,,2012,2014
Renee Rosnes,Regina,1987,2013
Deftones,Sacramento,1978,1999
Jesse Malin,Whitestone,2000,2005
Tigerstyle,Glasgow,2012,2016
impulsonic,,1984,1996
GAPteborgs Symfoniker / Neeme JA$?rvi,,1973,1987
J.B.Lenoir,Monticello,2000,2013
SWAMI featuring Ishmael Morabe,Birmingham/ London,1989,2012
The Tamperer,,1976,2012
Super Cat,,1979,2013
Mongo Santamaria Orchestra,Havana,1994,1997
Larissa,Texas,1957,1978
Big Maybelle,Jackson,1990,2012
Belle & Sebastian,,1995,2005
Bruce Katz Band,,1998,2011
Daniel Kobialka,United States,1967,1990
War Babies,,1984,1998
Fastball,Austin,2004,2016
Rob Mullins,California - LA,2014,2016
Wordsworth feat. Adanita Ross,,1984,2009
John Fogerty,Berkeley,1983,1995
Fort Minor,LA California,1991,2016
Stephen Marley,,1986,2014
Ruby Isle,Minneapolis MN,2011,2015
The King Sisters,,1969,1984
Ray Conniff;Billy Butterfield,Attleboro,2006,2010
Kirk Franklin with tobyMac & Sonny (of P.O.D.),CATHEDRAL CITY,1954,1999
Ramses,,1973,1981
Symbiosis Orchestra,,1982,1982
Luciana Souza,,1986,1988
Jim Kweskin_ The Jug Band,Boston,1964,1987
Berlin,Los Angeles,1987,2014
Sleepy D,,1954,1991
Lily Allen Featuring Ours,London,1991,2015
Peret,,1966,1985
B.o.B,Washington DC,1996,2015
Del The Funky Homosapien,Oakland,1980,2011
Talking Heads,,1991,2014
The Freedom,Florida,2000,2013
Movado,,2007,2017
Varios Artistas de Rumba,,1953,1972
Shai Hulud,Poughkeepsie,1996,2010
Mario Piu,,1965,1993
Home Town Hero,Los Angeles,1999,2008
Misty Roses,London / New York,1963,1963
Little Angels,,1998,2007
Kenny G Featuring Brian McKnight,Seattle,1986,2006
Don Davis,,1970,1985
Maria Forde,,2003,2009
Ronnie Drew,Dublin,1949,1991
The Honeydogs,,1967,1992
Marco Rima,,2003,2013
Pete Rock & C.L. Smooth,Mt. Vernon,1990,2000
Kokane,Pomona,1981,1988
Skyforger,Latvia,1992,2013
ThA(c)ophil,,1990,2014
Mother Superior,,1997,2017
The Exciters,Lyon,1982,1995
Buffalo Nickel Band,Mississippi,1982,2000
Natasha Bedingfield,London,1996,2010
Atomship,,1994,2016
Disembowelment,,1982,2016
Spongebob Squarepants,LOS ANGELES,2000,2007
Bobby Marchan,Youngstown,1994,1998
Kelly Sweet,,1989,2013
Kuijken Kwartet,,1995,2015
Patti Smith Group,,1960,1993
Maddox Brothers and Rose,,1976,2005
Pat Metheny,Lee's Summit,1994,2008
Big Jay Oakerson,Middle Village NY,2008,2015
Ed Bruce,Keiser,2007,2009
Mt. Wilson Repeater,,2004,2014
Eko Fresh feat. G-Style,Mi?1/2engladbach,1983,2015
Intex Systems,,1997,2006
Cutting Edge,California - LA,1990,2001
Evanescence,New York,2010,2011
Mocambo Allstars,,1994,1999
Dala,Toronto,2004,2014
Commander Cody & His Lost Planet Airmen,,1972,1996
Cam'Ron / Juelz Santana / Jimmy Jones,Harlem,1996,2011
Dwayne_ Gyptian,,2004,2017
Perpetual Loop,,1989,1990
Bikini Machine,,1989,2011
Guillaume Ledent,,1949,1950
Joa~o Gilberto,,2015,2016
Lupe Fiasco feat. Matthew Santos,Chicago,1975,2008
Willie Barcena,,1950,1971
Billie Ray Martin Feat. Ann Peebles,Hamburg,1974,2000
Kenny Wayne Shepherd,Shreveport,1986,1986
Gina V. D'Orio,,1997,2014
Original Love,,1959,2007
Unkle Bob,Glasgow ,2006,2006
Dark new Day,FL,1988,2005
Twin Atlantic,Glasgow UK-SCOTLAND,1990,2013
Ill NiA+-o,Nueva Jersey (Estados Unidos),1970,1984
Terror Squad featuring Big Pun,The Bronx,1999,1999
Peter Gallagher,Cork,1995,2007
Brasilian Tropical Orchestra,,1989,2013
Adam Richman,,1994,2015
Toby Love featuring Rakim & Ken-Y,US,2001,2014
Slackbaba,,1992,2012
Inner Circle,Jamaica,1997,2015
Lexie Mountain Boys,,1999,2014
DJ X-Change,,1973,1977
Carroll Thompson,,1951,1963
Taya wooden,,2002,2016
Toby Love Feat. Girlz Talk,US,2015,2017
Ghetto Mafia,Atlanta,1953,1974
Swans Of Avon,,1992,2013
Adam Richmond,,2013,2015
Fast Eddie,,1977,2009
Inhume,,1995,2017
Migraine,Stickney,1965,1996
Letters To Cleo,,1987,2012
Africando,,2000,2006
Chorus Line,New York,2002,2009
Marshall Crenshaw,Detroit,1986,2008
False Prophets,,1964,2010
Gerald Veasley,Philadelphia,1994,2014
Wordsworth,,1990,2004
Delirious,Connecticut,1986,2003
Jaime Jamgochian,Tennessee,1993,2012
Vulgar Pigeons,,1989,2006
50 Cent,Queens,1988,2015
Tullycraft,,1999,2002
Sub Focus,,1999,2014
Montserrat CaballA(c);Eugenio  Marco,,1996,2002
D'Molls,California - LA,1979,2009
Michael Convertino,,2009,2013
Aisha Duo,NY - New York City,1997,2011
Danielle Bollinger,Flint Michigan,1987,2013
SA(c)bastien Roch,,1988,1992
Asha Puthli,India,1966,1969
Wendo Kolosoy,,2013,2015
Zbigniew Preisner,,1987,1999
Caspian,Beverly,1990,2010
Kati,,1955,2001
Kanye West / Consequence / Cam'Ron,Atlanta,1989,2017
Jimmie Davis,Quitman,2016,2016
Sonny Terry,Greensboro,1985,2009
Mr. De',,1951,1990
Al Rapone,Lake Charles,1949,1973
Cookies,,2005,2016
DJ X-Change featuring Joey A,,1953,1986
Ebba Forsberg,SWEDEN,1991,2007
Zachary Richard,Louisiana,1995,2006
Dominic,Santo Domingo,1979,1989
Dub Wiser,Vancouver,1974,2001
When Dinosaurs Ruled The Earth,,1979,2014
Corderoy & U4IC DJ'S,,1960,1988
Barry KA1/4nzel,,2012,2012
Montserrat CaballA(c)/Royal Philharmonic Orchestra/Lamberto Gardelli,,1984,2003
Jah Debda,,1978,1994
Carpenters,New Haven,1987,2008
Jonn Serrie,Atlanta  Ga,1969,1992
Sukhwinder Singh,,1957,1993
Christophe Beck,United States,1989,2010
The Tarriers,Illinois,1994,1994
Ma Rainey & Her Tub Jug Washboard Band,Columbus,2009,2014
Kuldeep Paras,,2012,2012
Jets,,1975,2001
Keira Green,,1995,2006
Festival,,1990,1997
AmanajA(c),,1967,1975
L.a. Dream Team,,1976,1989
North Mississippi Allstars,Hernando,1997,2017
Channel Live,,2005,2015
Modern Day Escape,,1982,1989
Steve Porter,UK - England - South West,1999,2007
Stanley Clarke;Herbie Hancock,Philadelphia,1967,1978
The Sugarhill Gang,New York,1975,2001
Eko Fresh feat. Summer Cem & DJ Ses,Mi?1/2engladbach,1996,2012
Jordan & Baker,,1996,2016
Wayne Kramer,New York,1968,1991
Grant And Wilson,Florida,2016,2016
Ricky Martin,San Juan,1984,2002
Cass Fox,London,1955,1966
Seventh Day Slumber,,1950,1974
Oscar Peterson Trio,,2012,2017
5 Blind Boys Of Alabama,Talladega,1980,2013
The Villas,Pennsylvania,1978,2017
Will Ackerman,Germany,1973,2010
Ambient Music Therapy,NY - New York City,1968,2016
Rockin' Dopsie_ Jr._ The Zydeco Twisters,,1964,2006
B.B.King,Memphis,1946,1968
Paul Rogers,Middlesbrough,1974,2004
Syl Johnson,Centerville,1997,2011
Dave Graney & Clare Moore,,1997,2003
The Raconteurs,Detroit,1995,2007
Roy Carrier,,2013,2016
La Charanga Rubalcaba,,1956,1993
Jimmy Page / Robert Plant,Heston,2008,2012
Marilyn Scott,Alta Dena,1994,2003
Messy Marv featuring Clover Geez,California - SF,2009,2017
Stockhausen Waterman,,1961,1987
Brownie McGhee,Knoxville,1952,1979
W.A.S.P.,,1995,2008
Her Majesty's Finest,,1985,2011
Ram Squad,Philadelphia,2011,2017
Bambino_ Ivan Tirado,Michigan,1984,1985
Tiny Tim/Cast/Ghost Of Christmas Present/Scrooge,New York,1948,1960
Cardenales del Exito,,1974,2016
Greis,,1969,2001
Bowen_ Robin Huw,,1988,2006
Al De Lory,Tennessee,1970,2005
John Mellencamp,Seymour,1996,2001
MA!rcio Faraco,,1981,2015
Derek Bell,Belfast,1986,2003
Henry Lee Summer,Brazil,1975,2014
Nacho Chapado feat. Stephen Massa,,1951,1982
Janie Fricke,South Whitney,1982,2013
Arthur Brown,Whitby,1953,1968
Owsley,Tennessee,1994,2009
Igor Stravinsky;Columbia Symphony Orchestra,,1967,1995
Jim Smoak & The Louisiana Honeydrippers,,1954,1967
Ghost Machine,,1999,2017
The Game,,1975,2002
Marco Demark feat. Peter Millwood,,1958,1988
Fastway,,1983,2001
Laura Mikkola,,1999,2007
Mitch Ryder & Engerling,Hamtramck,1987,1989
23rd Turnoff,,2001,2001
Cyril Pahinui,Waimanalo,1968,1982
MetsatAPll,Estonia,2001,2014
T.G.Sheppard,Humboldt,2017,2017
Ray Vega,,1965,2013
Pascal Lejeune,,2007,2007
Recluse,NY - New York City,2017,2017
Kirk Franklin,CATHEDRAL CITY,1988,2013
Old Soul,,2007,2014
Lil' Band O' Gold,,2000,2015
Tum Tum / Double T / LiL Ronnie,,2004,2007
New Found Glory,Coral Spring,1990,2016
Ebru GA1/4ndes,,1995,2006
Kellie Coffey,Moore,1991,2012
John Pagano_ Burt Bacharach,,1994,2012
La Divina Pastora,,1974,1977
Henry Mancini,Cleveland,1968,1991
The Chinese,,1996,2014
Djalma Correa,,1951,1984
Norther,Espoo/Helsinki,1996,2013
Solas,,1986,2011
Dixieland Jug Blowers,,1980,1986
Scheich,,1987,2004
iTAL tEK,,1989,2011
Kyle Riabko,CANADA - Ontario,1994,2012
Johnny Copeland,Haynesville,1965,1991
Sonny Terry / Brownie McGhee,Greensboro,1993,2005
Sick On The Bus,,1983,2008
Mylon LeFevre,,1987,2003
JC Lodge,,1985,2010
Dale Hawkins,LITTLE ROCK,1996,1997
The Products,California - SF,1958,2004
The Florida Boys,,2014,2014
The Radio Dept,Lund,2000,2006
Todos,,1965,2003
Fontaine Sisters,,1998,2015
The Game / Nas,,1998,2013
Los Munequitos de Matanzas,New York,1995,2000
Sharon Shannon_ Carol Keogh,,1989,2005
The Oak Ridge Boys,Hendersonville,1965,2011
Ruben Cossani,London,1979,1993
Beres Hammond Feat. Natural Black,,1981,2015
Ashbrg,,1977,1987
Anna Meliti,,1982,1985
Pariah,Ewing,1999,2012
Las NiA+-as,Mississauga,1987,1990
Electric O & Ishkan,Singapore,2015,2017
RUN-DMC Featuring Jagged Edge,,1992,2017
Leon Berry,,1975,1994
Soundgarden,Seattle,1982,1992
Vorstadtkinder,,1993,2015
YGGDRASIL,Lund,1990,2014
Kat Deluna / Akon,,2011,2014
6CycleMind,Metro Manila,1994,2001
Slick Rick,London,1990,2006
BeyoncA(c) feat. Slim Thug,,1987,2006
The Firesign Theatre,Texas,1956,1973
Los MuA+-equitos De Matanzas,New York,1999,2017
Maria & Margot Hellwig/Thomas Lehrberger,NY - New York City,1967,2006
Carlos Embales - Cutumba,,1981,2006
Prince & Tevin Campbell,Minneapolis,2017,2017
Lynette Schultz,,1959,1962
The Cannanes,Australia,1999,2004
Pantanito,Barcelona ,1972,1996
Paul Thorn,,2003,2017
Janet Paschal/Charlotte Ritchie/David Phelps,North Carolina,1997,2007
Nino Nardini,,1984,2012
Carlos Jimenez_ J Elvira_ Oliversam,NY - New York City,1964,1968
SA(c)amus Ennis,Finglas,1997,1997
Roger Sanchez,New York,2002,2013
Leningrad Cowboys,,1987,2007
Pete Philly & Perquisite,Amsterdam,1955,1971
Mr Brown,Mississippi Gulf Coast,1957,1988
Juan Diego FlA3rez / Orquesta SinfA3nica de Madrid / JesAos LA3pez-Cobos,,2012,2014
Manjul,,1992,2015
